Museum of New Zealand Te Papa Tongarewa	1634	4
Museum of New Zealand Te Papa Tongarewa	1639	4
Museum of New Zealand Te Papa Tongarewa	1653	4
Museum of New Zealand Te Papa Tongarewa	1670	4
Museum of New Zealand Te Papa Tongarewa	1766	4
Museum of New Zealand Te Papa Tongarewa	1797	4
Museum of New Zealand Te Papa Tongarewa	1807	4
Museum of New Zealand Te Papa Tongarewa	1811	4
Museum of New Zealand Te Papa Tongarewa	1813	4
Museum of New Zealand Te Papa Tongarewa	1816	4
Museum of New Zealand Te Papa Tongarewa	1828	4
Museum of New Zealand Te Papa Tongarewa	1528	3
Museum of New Zealand Te Papa Tongarewa	1540	3
Museum of New Zealand Te Papa Tongarewa	1547	3
Museum of New Zealand Te Papa Tongarewa	1558	3
Museum of New Zealand Te Papa Tongarewa	1598	3
Museum of New Zealand Te Papa Tongarewa	1620	3
Museum of New Zealand Te Papa Tongarewa	1629	3
Museum of New Zealand Te Papa Tongarewa	1637	3
Museum of New Zealand Te Papa Tongarewa	1638	3
Museum of New Zealand Te Papa Tongarewa	1655	3
Museum of New Zealand Te Papa Tongarewa	1659	3
Museum of New Zealand Te Papa Tongarewa	1720	3
Museum of New Zealand Te Papa Tongarewa	1726	3
Museum of New Zealand Te Papa Tongarewa	1771	3
Museum of New Zealand Te Papa Tongarewa	1772	3
Museum of New Zealand Te Papa Tongarewa	1779	3
Museum of New Zealand Te Papa Tongarewa	1788	3
Museum of New Zealand Te Papa Tongarewa	1793	3
Museum of New Zealand Te Papa Tongarewa	1794	3
Museum of New Zealand Te Papa Tongarewa	1819	3
Museum of New Zealand Te Papa Tongarewa	1505	2
Museum of New Zealand Te Papa Tongarewa	1507	2
Museum of New Zealand Te Papa Tongarewa	1509	2
Museum of New Zealand Te Papa Tongarewa	1516	2
Museum of New Zealand Te Papa Tongarewa	1519	2
Museum of New Zealand Te Papa Tongarewa	1520	2
Museum of New Zealand Te Papa Tongarewa	1542	2
Museum of New Zealand Te Papa Tongarewa	1546	2
Museum of New Zealand Te Papa Tongarewa	1553	2
Museum of New Zealand Te Papa Tongarewa	1563	2
Museum of New Zealand Te Papa Tongarewa	1575	2
Museum of New Zealand Te Papa Tongarewa	1580	2
Museum of New Zealand Te Papa Tongarewa	1590	2
Museum of New Zealand Te Papa Tongarewa	1592	2
Museum of New Zealand Te Papa Tongarewa	1610	2
Museum of New Zealand Te Papa Tongarewa	1612	2
Museum of New Zealand Te Papa Tongarewa	1623	2
Museum of New Zealand Te Papa Tongarewa	1643	2
Museum of New Zealand Te Papa Tongarewa	1644	2
Museum of New Zealand Te Papa Tongarewa	1662	2
Museum of New Zealand Te Papa Tongarewa	1672	2
Museum of New Zealand Te Papa Tongarewa	1679	2
Museum of New Zealand Te Papa Tongarewa	1680	2
Museum of New Zealand Te Papa Tongarewa	1683	2
Museum of New Zealand Te Papa Tongarewa	1701	2
Museum of New Zealand Te Papa Tongarewa	1710	2
Museum of New Zealand Te Papa Tongarewa	1714	2
Museum of New Zealand Te Papa Tongarewa	1725	2
Museum of New Zealand Te Papa Tongarewa	1730	2
Museum of New Zealand Te Papa Tongarewa	1740	2
Museum of New Zealand Te Papa Tongarewa	1753	2
Museum of New Zealand Te Papa Tongarewa	1755	2
Museum of New Zealand Te Papa Tongarewa	1756	2
Museum of New Zealand Te Papa Tongarewa	1767	2
Museum of New Zealand Te Papa Tongarewa	1781	2
Museum of New Zealand Te Papa Tongarewa	1783	2
Museum of New Zealand Te Papa Tongarewa	1789	2
Museum of New Zealand Te Papa Tongarewa	1804	2
Museum of New Zealand Te Papa Tongarewa	1806	2
Museum of New Zealand Te Papa Tongarewa	1823	2
The University of Auckland Library	1971	4154
The University of Auckland Library	2011	2970
The University of Auckland Library	2016	2881
The University of Auckland Library	1970	2664
The University of Auckland Library	2010	2402
The University of Auckland Library	2009	2117
The University of Auckland Library	2015	2008
The University of Auckland Library	2008	1986
The University of Auckland Library	2014	1908
The University of Auckland Library	1969	1766
The University of Auckland Library	2007	1635
The University of Auckland Library	2013	1628
The University of Auckland Library	2012	1624
The University of Auckland Library	2006	1564
The University of Auckland Library	1988	1471
The University of Auckland Library	1964	1466
The University of Auckland Library	2017	1444
The University of Auckland Library	1973	1428
The University of Auckland Library	2001	1393
The University of Auckland Library	2000	1367
The University of Auckland Library	1967	1346
The University of Auckland Library	1991	1325
The University of Auckland Library	1965	1293
The University of Auckland Library	1992	1233
The University of Auckland Library	1968	1221
The University of Auckland Library	1960	1202
The University of Auckland Library	1976	1189
The University of Auckland Library	1982	1127
The University of Auckland Library	1972	1121
The University of Auckland Library	1974	1030
The University of Auckland Library	1977	1030
The University of Auckland Library	1994	1028
The University of Auckland Library	1989	925
The University of Auckland Library	1963	900
The University of Auckland Library	1975	837
The University of Auckland Library	1984	836
The University of Auckland Library	1978	802
The University of Auckland Library	1981	778
The University of Auckland Library	1990	762
The University of Auckland Library	1957	749
The University of Auckland Library	2005	695
The University of Auckland Library	1983	664
The University of Auckland Library	1997	644
The University of Auckland Library	1986	626
The University of Auckland Library	1999	608
The University of Auckland Library	1961	596
The University of Auckland Library	1985	595
The University of Auckland Library	2004	594
The University of Auckland Library	1959	556
The University of Auckland Library	2003	507
The University of Auckland Library	1966	502
The University of Auckland Library	2002	465
The University of Auckland Library	1987	458
The University of Auckland Library	1995	402
The University of Auckland Library	1958	398
The University of Auckland Library	1998	396
The University of Auckland Library	1955	374
The University of Auckland Library	1979	360
The University of Auckland Library	1908	359
The University of Auckland Library	1980	358
The University of Auckland Library	1993	346
The University of Auckland Library	1996	325
The University of Auckland Library	1867	247
The University of Auckland Library	1866	234
The University of Auckland Library	1927	228
The University of Auckland Library	1863	226
The University of Auckland Library	1879	226
The University of Auckland Library	1873	222
The University of Auckland Library	1865	210
The University of Auckland Library	1868	203
The University of Auckland Library	1914	200
The University of Auckland Library	1956	200
The University of Auckland Library	1888	188
The University of Auckland Library	1896	183
The University of Auckland Library	1878	181
The University of Auckland Library	1870	178
The University of Auckland Library	1903	178
The University of Auckland Library	1874	177
The University of Auckland Library	1921	165
The University of Auckland Library	1858	164
The University of Auckland Library	1853	162
The University of Auckland Library	1893	162
The University of Auckland Library	1894	161
The University of Auckland Library	1930	161
The University of Auckland Library	1924	160
The University of Auckland Library	1862	158
The University of Auckland Library	1913	158
The University of Auckland Library	1907	157
The University of Auckland Library	1901	156
The University of Auckland Library	1884	154
The University of Auckland Library	1895	154
The University of Auckland Library	1926	154
The University of Auckland Library	1928	154
The University of Auckland Library	1869	153
The University of Auckland Library	1932	153
The University of Auckland Library	1856	152
The University of Auckland Library	1875	152
The University of Auckland Library	1910	152
The University of Auckland Library	1912	152
The University of Auckland Library	1920	149
The University of Auckland Library	1905	148
The University of Auckland Library	1934	148
The University of Auckland Library	1860	147
The University of Auckland Library	1872	147
The University of Auckland Library	1861	146
The University of Auckland Library	1936	143
The University of Auckland Library	1900	142
The University of Auckland Library	1915	142
The University of Auckland Library	1923	142
The University of Auckland Library	1902	141
The University of Auckland Library	1855	140
The University of Auckland Library	1854	139
The University of Auckland Library	1851	138
The University of Auckland Library	1925	137
The University of Auckland Library	1885	135
The University of Auckland Library	1906	134
The University of Auckland Library	1922	134
The University of Auckland Library	1845	133
The University of Auckland Library	1890	133
The University of Auckland Library	1933	133
The University of Auckland Library	1935	132
The University of Auckland Library	1904	131
The University of Auckland Library	1962	130
The University of Auckland Library	1880	129
The University of Auckland Library	1892	129
The University of Auckland Library	1931	128
The University of Auckland Library	1887	124
The University of Auckland Library	1857	123
The University of Auckland Library	1911	123
The University of Auckland Library	1919	122
The University of Auckland Library	1929	122
The University of Auckland Library	1871	117
The University of Auckland Library	1842	116
The University of Auckland Library	1882	116
The University of Auckland Library	1938	116
The University of Auckland Library	1899	115
The University of Auckland Library	1849	114
The University of Auckland Library	1876	113
The University of Auckland Library	1937	113
The University of Auckland Library	1852	112
The University of Auckland Library	1940	112
The University of Auckland Library	1891	111
The University of Auckland Library	1840	108
The University of Auckland Library	1847	108
The University of Auckland Library	1909	108
The University of Auckland Library	1898	107
The University of Auckland Library	1843	104
The University of Auckland Library	1939	103
The University of Auckland Library	1859	100
The University of Auckland Library	1881	100
The University of Auckland Library	1864	97
The University of Auckland Library	1883	95
The University of Auckland Library	1877	93
The University of Auckland Library	1954	93
The University of Auckland Library	1916	90
The University of Auckland Library	1886	84
The University of Auckland Library	1889	83
The University of Auckland Library	1897	82
The University of Auckland Library	1917	79
The University of Auckland Library	1918	73
The University of Auckland Library	1841	72
The University of Auckland Library	1952	61
The University of Auckland Library	1839	59
The University of Auckland Library	1953	58
The University of Auckland Library	1846	57
The University of Auckland Library	1947	56
The University of Auckland Library	1950	55
The University of Auckland Library	1838	54
The University of Auckland Library	1844	53
The University of Auckland Library	1848	53
The University of Auckland Library	1948	49
The University of Auckland Library	1943	47
The University of Auckland Library	1949	47
The University of Auckland Library	1951	47
The University of Auckland Library	1945	43
The University of Auckland Library	1817	41
The University of Auckland Library	1946	41
The University of Auckland Library	1835	40
The University of Auckland Library	1944	36
The University of Auckland Library	1830	32
The University of Auckland Library	1942	32
The University of Auckland Library	1941	30
The University of Auckland Library	1832	29
The University of Auckland Library	1836	29
The University of Auckland Library	1824	25
The University of Auckland Library	1834	23
The University of Auckland Library	1850	21
The University of Auckland Library	1827	20
The University of Auckland Library	1831	18
The University of Auckland Library	1837	18
The University of Auckland Library	1807	16
The University of Auckland Library	1829	13
The University of Auckland Library	1820	12
The University of Auckland Library	1833	12
The University of Auckland Library	1818	9
The University of Auckland Library	1822	9
The University of Auckland Library	1815	8
The University of Auckland Library	1816	8
The University of Auckland Library	1823	8
The University of Auckland Library	1828	7
The University of Auckland Library	1825	6
The University of Auckland Library	1826	6
The University of Auckland Library	1819	5
The University of Auckland Library	1821	4
The University of Auckland Library	1793	3
The University of Auckland Library	1769	2
The University of Auckland Library	1790	2
The University of Auckland Library	1814	2
The University of Auckland Library	1595	1
The University of Auckland Library	1675	1
The University of Auckland Library	1761	1
The University of Auckland Library	1765	1
The University of Auckland Library	1774	1
The University of Auckland Library	1776	1
The University of Auckland Library	1786	1
The University of Auckland Library	1788	1
The University of Auckland Library	1806	1
The University of Auckland Library	1810	1
Ministry for Culture and Heritage	2012	4008
Ministry for Culture and Heritage	2013	3188
Ministry for Culture and Heritage	2011	2986
Ministry for Culture and Heritage	2015	2870
Ministry for Culture and Heritage	2014	2598
Ministry for Culture and Heritage	2010	1787
Ministry for Culture and Heritage	2009	1427
Ministry for Culture and Heritage	2008	1128
Ministry for Culture and Heritage	2007	326
Ministry for Culture and Heritage	2006	321
Ministry for Culture and Heritage	2005	264
Ministry for Culture and Heritage	2004	137
Ministry for Culture and Heritage	2016	78
Ministry for Culture and Heritage	2017	26
Ministry for Culture and Heritage	1941	25
Ministry for Culture and Heritage	2003	22
Ministry for Culture and Heritage	1987	20
Ministry for Culture and Heritage	1915	19
Ministry for Culture and Heritage	1939	19
Ministry for Culture and Heritage	1916	18
Ministry for Culture and Heritage	1865	16
Ministry for Culture and Heritage	1893	16
Ministry for Culture and Heritage	1940	16
Ministry for Culture and Heritage	1942	16
Ministry for Culture and Heritage	1917	15
Ministry for Culture and Heritage	1943	15
Ministry for Culture and Heritage	1947	15
Ministry for Culture and Heritage	1954	15
Ministry for Culture and Heritage	1863	14
Ministry for Culture and Heritage	1914	14
Ministry for Culture and Heritage	1944	14
Ministry for Culture and Heritage	1840	13
Ministry for Culture and Heritage	1868	13
Ministry for Culture and Heritage	1936	13
Ministry for Culture and Heritage	1967	13
Ministry for Culture and Heritage	1981	13
Ministry for Culture and Heritage	1864	12
Ministry for Culture and Heritage	1869	12
Ministry for Culture and Heritage	1951	12
Ministry for Culture and Heritage	1960	12
Ministry for Culture and Heritage	1964	12
Ministry for Culture and Heritage	1975	12
Ministry for Culture and Heritage	1979	12
Ministry for Culture and Heritage	1905	11
Ministry for Culture and Heritage	1931	11
Ministry for Culture and Heritage	1974	11
Ministry for Culture and Heritage	2002	11
Ministry for Culture and Heritage	1866	10
Ministry for Culture and Heritage	1901	10
Ministry for Culture and Heritage	1923	10
Ministry for Culture and Heritage	1945	10
Ministry for Culture and Heritage	1962	10
Ministry for Culture and Heritage	1973	10
Ministry for Culture and Heritage	1995	10
Ministry for Culture and Heritage	1880	9
Ministry for Culture and Heritage	1902	9
Ministry for Culture and Heritage	1918	9
Ministry for Culture and Heritage	1920	9
Ministry for Culture and Heritage	1930	9
Ministry for Culture and Heritage	1953	9
Ministry for Culture and Heritage	1970	9
Ministry for Culture and Heritage	1971	9
Ministry for Culture and Heritage	1976	9
Ministry for Culture and Heritage	1983	9
Ministry for Culture and Heritage	1984	9
Ministry for Culture and Heritage	1986	9
Ministry for Culture and Heritage	1846	8
Ministry for Culture and Heritage	1853	8
Ministry for Culture and Heritage	1861	8
Ministry for Culture and Heritage	1879	8
Ministry for Culture and Heritage	1890	8
Ministry for Culture and Heritage	1894	8
Ministry for Culture and Heritage	1907	8
Ministry for Culture and Heritage	1908	8
Ministry for Culture and Heritage	1911	8
Ministry for Culture and Heritage	1913	8
Ministry for Culture and Heritage	1937	8
Ministry for Culture and Heritage	1958	8
Ministry for Culture and Heritage	1959	8
Ministry for Culture and Heritage	1963	8
Ministry for Culture and Heritage	1965	8
Ministry for Culture and Heritage	1966	8
Ministry for Culture and Heritage	1978	8
Ministry for Culture and Heritage	1770	7
Ministry for Culture and Heritage	1862	7
Ministry for Culture and Heritage	1909	7
Ministry for Culture and Heritage	1912	7
Ministry for Culture and Heritage	1924	7
Ministry for Culture and Heritage	1928	7
Ministry for Culture and Heritage	1932	7
Ministry for Culture and Heritage	1938	7
Ministry for Culture and Heritage	1948	7
Ministry for Culture and Heritage	1980	7
Ministry for Culture and Heritage	1988	7
Ministry for Culture and Heritage	2000	7
Ministry for Culture and Heritage	1769	6
Ministry for Culture and Heritage	1842	6
Ministry for Culture and Heritage	1845	6
Ministry for Culture and Heritage	1855	6
Ministry for Culture and Heritage	1877	6
Ministry for Culture and Heritage	1884	6
Ministry for Culture and Heritage	1886	6
Ministry for Culture and Heritage	1896	6
Ministry for Culture and Heritage	1898	6
Ministry for Culture and Heritage	1929	6
Ministry for Culture and Heritage	1933	6
Ministry for Culture and Heritage	1955	6
Ministry for Culture and Heritage	1957	6
Ministry for Culture and Heritage	1961	6
Ministry for Culture and Heritage	1992	6
Ministry for Culture and Heritage	1834	5
Ministry for Culture and Heritage	1843	5
Ministry for Culture and Heritage	1844	5
Ministry for Culture and Heritage	1847	5
Ministry for Culture and Heritage	1881	5
Ministry for Culture and Heritage	1888	5
Ministry for Culture and Heritage	1897	5
Ministry for Culture and Heritage	1904	5
Ministry for Culture and Heritage	1925	5
Ministry for Culture and Heritage	1926	5
Ministry for Culture and Heritage	1972	5
Ministry for Culture and Heritage	1982	5
Ministry for Culture and Heritage	1985	5
Ministry for Culture and Heritage	1990	5
Ministry for Culture and Heritage	1996	5
Ministry for Culture and Heritage	1642	4
Ministry for Culture and Heritage	1773	4
Ministry for Culture and Heritage	1833	4
Ministry for Culture and Heritage	1835	4
Ministry for Culture and Heritage	1839	4
Ministry for Culture and Heritage	1841	4
Ministry for Culture and Heritage	1848	4
Ministry for Culture and Heritage	1856	4
Ministry for Culture and Heritage	1859	4
Ministry for Culture and Heritage	1860	4
Ministry for Culture and Heritage	1871	4
Ministry for Culture and Heritage	1873	4
Ministry for Culture and Heritage	1878	4
Ministry for Culture and Heritage	1883	4
Ministry for Culture and Heritage	1891	4
Ministry for Culture and Heritage	1892	4
Ministry for Culture and Heritage	1899	4
Ministry for Culture and Heritage	1903	4
Ministry for Culture and Heritage	1906	4
Ministry for Culture and Heritage	1919	4
Ministry for Culture and Heritage	1921	4
Ministry for Culture and Heritage	1922	4
Ministry for Culture and Heritage	1935	4
Ministry for Culture and Heritage	1949	4
Ministry for Culture and Heritage	1952	4
Ministry for Culture and Heritage	1956	4
Ministry for Culture and Heritage	1969	4
Ministry for Culture and Heritage	2001	4
Ministry for Culture and Heritage	1820	3
Ministry for Culture and Heritage	1867	3
Ministry for Culture and Heritage	1870	3
Ministry for Culture and Heritage	1872	3
Ministry for Culture and Heritage	1885	3
Ministry for Culture and Heritage	1889	3
Ministry for Culture and Heritage	1895	3
Ministry for Culture and Heritage	1910	3
Ministry for Culture and Heritage	1950	3
Ministry for Culture and Heritage	1968	3
Ministry for Culture and Heritage	1994	3
Ministry for Culture and Heritage	1772	2
Ministry for Culture and Heritage	1806	2
Ministry for Culture and Heritage	1814	2
Ministry for Culture and Heritage	1816	2
Ministry for Culture and Heritage	1819	2
Ministry for Culture and Heritage	1823	2
Ministry for Culture and Heritage	1827	2
Ministry for Culture and Heritage	1830	2
Ministry for Culture and Heritage	1838	2
Ministry for Culture and Heritage	1849	2
Ministry for Culture and Heritage	1851	2
Ministry for Culture and Heritage	1854	2
Ministry for Culture and Heritage	1874	2
Ministry for Culture and Heritage	1882	2
Ministry for Culture and Heritage	1887	2
Ministry for Culture and Heritage	1900	2
Ministry for Culture and Heritage	1946	2
Ministry for Culture and Heritage	1977	2
Ministry for Culture and Heritage	1997	2
Ministry for Culture and Heritage	1999	2
Ministry for Culture and Heritage	1700	1
Ministry for Culture and Heritage	1832	1
Ministry for Culture and Heritage	1850	1
Ministry for Culture and Heritage	1991	1
Ministry for Culture and Heritage	1998	1
Trove	1955	2800
Trove	1954	2630
Trove	1953	2599
Trove	1952	2405
Trove	1937	2381
Trove	1938	2380
Trove	1949	2319
Trove	1956	2319
Trove	1951	2317
Trove	1957	2310
Trove	1950	2292
Trove	1936	2267
Trove	1935	2230
Trove	1947	2177
Trove	1939	2163
Trove	1948	2136
Trove	1946	1899
Trove	1940	1883
Trove	1934	1861
Trove	1959	1834
Trove	1968	1824
Trove	1964	1807
Trove	1958	1803
Trove	1933	1765
Trove	1970	1756
Trove	1967	1755
Trove	1963	1730
Trove	1941	1715
Trove	1962	1706
Trove	1932	1695
Trove	1965	1678
Trove	1960	1672
Trove	1945	1639
Trove	1961	1615
Trove	1966	1603
Trove	1969	1557
Trove	1944	1302
Trove	1942	1284
Trove	1943	1262
Trove	1974	1253
Trove	1973	1236
Trove	1931	1144
Trove	1972	1125
Trove	1971	1106
Trove	1975	970
Trove	1977	887
Trove	1976	854
Trove	1979	792
Trove	2010	790
Trove	1984	785
Trove	1994	777
Trove	1980	763
Trove	1990	758
Trove	1985	748
Trove	1987	742
Trove	1999	740
Trove	1978	732
Trove	1991	730
Trove	1992	701
Trove	1993	694
Trove	1998	679
Trove	1988	673
Trove	1986	654
Trove	1981	637
Trove	1997	619
Trove	1930	618
Trove	1996	616
Trove	1983	615
Trove	1995	607
Trove	1982	598
Trove	1989	586
Trove	2000	400
Trove	2014	289
Trove	2016	231
Trove	2006	211
Trove	1900	140
Trove	1920	128
Trove	2015	127
Trove	1885	112
Trove	1915	104
Trove	1928	104
Trove	1925	89
Trove	1907	85
Trove	1880	79
Trove	1929	76
Trove	2017	72
Trove	1891	69
Trove	1895	68
Trove	2012	66
Trove	1886	56
Trove	1919	53
Trove	1916	52
Trove	1865	51
Trove	2008	51
Trove	1888	48
Trove	2002	48
Trove	2004	47
Trove	2011	46
Trove	1918	45
Trove	1924	45
Trove	1908	43
Trove	1855	42
Trove	1870	42
Trove	1917	42
Trove	1884	41
Trove	1875	40
Trove	1890	40
Trove	1853	38
Trove	1914	38
Trove	2013	38
Trove	1881	37
Trove	1879	36
Trove	1887	36
Trove	2009	35
Trove	1910	34
Trove	1927	33
Trove	1883	32
Trove	1889	32
Trove	1882	31
Trove	1905	31
Trove	2001	31
Trove	2003	31
Trove	2005	29
Trove	1866	28
Trove	1876	27
Trove	1863	26
Trove	1878	26
Trove	1923	25
Trove	2007	25
Trove	1911	23
Trove	1872	22
Trove	1877	22
Trove	1873	21
Trove	1912	21
Trove	1921	21
Trove	1892	20
Trove	1894	20
Trove	1906	20
Trove	1868	19
Trove	1874	19
Trove	1901	19
Trove	1815	18
Trove	1869	17
Trove	1904	17
Trove	1845	16
Trove	1854	16
Trove	1862	16
Trove	1864	16
Trove	1909	15
Trove	1899	13
Trove	1926	13
Trove	1846	12
Trove	1871	12
Trove	1867	11
Trove	1860	10
Trove	1913	10
Trove	1922	10
Trove	1830	9
Trove	1897	9
Trove	1852	8
Trove	1893	8
Trove	1833	7
Trove	1902	7
Trove	1843	6
Trove	1861	6
Trove	1896	6
Trove	1836	5
Trove	1838	5
Trove	1850	5
Trove	1856	5
Trove	1857	5
Trove	1898	5
Trove	1903	5
Trove	1840	4
Trove	1844	4
Trove	1847	4
Trove	1777	3
Trove	1841	3
Trove	1650	2
Trove	1726	2
Trove	1779	2
Trove	1790	2
Trove	1802	2
Trove	1819	2
Trove	1820	2
Trove	1828	2
Trove	1842	2
Trove	1848	2
Trove	1849	2
Trove	1858	2
Trove	1859	2
Trove	1641	1
Trove	1680	1
Trove	1696	1
Trove	1752	1
Trove	1757	1
Trove	1770	1
Trove	1771	1
Trove	1773	1
Trove	1776	1
Trove	1780	1
Trove	1786	1
Trove	1789	1
Trove	1792	1
Trove	1800	1
Trove	1805	1
Trove	1808	1
Trove	1814	1
Trove	1817	1
Trove	1821	1
Trove	1824	1
Trove	1826	1
Trove	1835	1
Trove	1837	1
Trove	1839	1
Trove	1851	1
Nelson Provincial Museum	1932	1515
Nelson Provincial Museum	1877	469
Nelson Provincial Museum	1874	424
Nelson Provincial Museum	1882	391
Nelson Provincial Museum	1883	387
Nelson Provincial Museum	1876	378
Nelson Provincial Museum	1881	364
Nelson Provincial Museum	1875	324
Nelson Provincial Museum	1878	269
Nelson Provincial Museum	1880	263
Nelson Provincial Museum	1884	263
Nelson Provincial Museum	1885	262
Nelson Provincial Museum	1879	259
Nelson Provincial Museum	1887	246
Nelson Provincial Museum	1920	234
Nelson Provincial Museum	1886	230
Nelson Provincial Museum	1889	228
Nelson Provincial Museum	1888	207
Nelson Provincial Museum	1873	179
Nelson Provincial Museum	1891	179
Nelson Provincial Museum	1911	150
Nelson Provincial Museum	1931	148
Nelson Provincial Museum	1890	139
Nelson Provincial Museum	1916	137
Nelson Provincial Museum	1872	136
Nelson Provincial Museum	1915	127
Nelson Provincial Museum	1917	124
Nelson Provincial Museum	1871	117
Nelson Provincial Museum	1870	107
Nelson Provincial Museum	1914	107
Nelson Provincial Museum	1902	102
Nelson Provincial Museum	1868	97
Nelson Provincial Museum	1892	97
Nelson Provincial Museum	1935	93
Nelson Provincial Museum	1912	92
Nelson Provincial Museum	1939	87
Nelson Provincial Museum	1906	85
Nelson Provincial Museum	1933	85
Nelson Provincial Museum	1924	78
Nelson Provincial Museum	1893	73
Nelson Provincial Museum	1947	73
Nelson Provincial Museum	1934	72
Nelson Provincial Museum	1904	70
Nelson Provincial Museum	1940	70
Nelson Provincial Museum	1910	66
Nelson Provincial Museum	1936	62
Nelson Provincial Museum	1919	61
Nelson Provincial Museum	1930	61
Nelson Provincial Museum	1913	58
Nelson Provincial Museum	1921	57
Nelson Provincial Museum	1918	55
Nelson Provincial Museum	1869	52
Nelson Provincial Museum	1900	51
Nelson Provincial Museum	1956	48
Nelson Provincial Museum	1945	47
Nelson Provincial Museum	1908	46
Nelson Provincial Museum	1923	44
Nelson Provincial Museum	1975	44
Nelson Provincial Museum	1897	43
Nelson Provincial Museum	1909	41
Nelson Provincial Museum	1929	40
Nelson Provincial Museum	1843	37
Nelson Provincial Museum	1948	37
Nelson Provincial Museum	1905	36
Nelson Provincial Museum	1907	35
Nelson Provincial Museum	1926	35
Nelson Provincial Museum	1922	34
Nelson Provincial Museum	1894	33
Nelson Provincial Museum	1901	33
Nelson Provincial Museum	1903	33
Nelson Provincial Museum	1937	33
Nelson Provincial Museum	1898	30
Nelson Provincial Museum	1895	29
Nelson Provincial Museum	1946	29
Nelson Provincial Museum	1977	29
Nelson Provincial Museum	1896	27
Nelson Provincial Museum	1950	26
Nelson Provincial Museum	1954	26
Nelson Provincial Museum	1927	25
Nelson Provincial Museum	1943	24
Nelson Provincial Museum	1899	21
Nelson Provincial Museum	1928	21
Nelson Provincial Museum	1925	18
Nelson Provincial Museum	1944	16
Nelson Provincial Museum	1844	15
Nelson Provincial Museum	1949	15
Nelson Provincial Museum	1976	15
Nelson Provincial Museum	1970	14
Nelson Provincial Museum	1993	13
Nelson Provincial Museum	1841	12
Nelson Provincial Museum	1938	12
Nelson Provincial Museum	1964	12
Nelson Provincial Museum	1850	11
Nelson Provincial Museum	1953	10
Nelson Provincial Museum	1867	9
Nelson Provincial Museum	1842	8
Nelson Provincial Museum	1845	8
Nelson Provincial Museum	1860	8
Nelson Provincial Museum	1862	8
Nelson Provincial Museum	1960	8
Nelson Provincial Museum	1961	8
Nelson Provincial Museum	2012	8
Nelson Provincial Museum	2013	8
Nelson Provincial Museum	1849	7
Nelson Provincial Museum	1857	7
Nelson Provincial Museum	1864	7
Nelson Provincial Museum	1942	7
Nelson Provincial Museum	1963	7
Nelson Provincial Museum	1965	7
Nelson Provincial Museum	1990	7
Nelson Provincial Museum	1851	6
Nelson Provincial Museum	1866	6
Nelson Provincial Museum	1979	6
Nelson Provincial Museum	1995	6
Nelson Provincial Museum	1828	5
Nelson Provincial Museum	1865	5
Nelson Provincial Museum	1941	5
Nelson Provincial Museum	1962	5
Nelson Provincial Museum	1969	5
Nelson Provincial Museum	1981	5
Nelson Provincial Museum	2000	5
Nelson Provincial Museum	2007	5
Nelson Provincial Museum	2011	5
Nelson Provincial Museum	1863	4
Nelson Provincial Museum	1951	4
Nelson Provincial Museum	1967	4
Nelson Provincial Museum	1983	4
Nelson Provincial Museum	1992	4
Nelson Provincial Museum	1994	4
Nelson Provincial Museum	1998	4
Nelson Provincial Museum	2001	4
Nelson Provincial Museum	2009	4
Nelson Provincial Museum	2010	4
Nelson Provincial Museum	1852	3
Nelson Provincial Museum	1861	3
Nelson Provincial Museum	1968	3
Nelson Provincial Museum	1984	3
Nelson Provincial Museum	1988	3
Nelson Provincial Museum	1989	3
Nelson Provincial Museum	1991	3
Nelson Provincial Museum	1996	3
Nelson Provincial Museum	2005	3
Nelson Provincial Museum	1823	2
Nelson Provincial Museum	1826	2
Nelson Provincial Museum	1846	2
Nelson Provincial Museum	1847	2
Nelson Provincial Museum	1955	2
Nelson Provincial Museum	1966	2
Nelson Provincial Museum	1971	2
Nelson Provincial Museum	1974	2
Nelson Provincial Museum	1978	2
Nelson Provincial Museum	1980	2
Nelson Provincial Museum	1985	2
Nelson Provincial Museum	1997	2
Nelson Provincial Museum	2002	2
Nelson Provincial Museum	2003	2
Nelson Provincial Museum	2004	2
Nelson Provincial Museum	2006	2
Nelson Provincial Museum	2008	2
Nelson Provincial Museum	1762	1
Nelson Provincial Museum	1774	1
Nelson Provincial Museum	1777	1
Nelson Provincial Museum	1796	1
Nelson Provincial Museum	1800	1
Nelson Provincial Museum	1827	1
Nelson Provincial Museum	1831	1
Nelson Provincial Museum	1840	1
Nelson Provincial Museum	1848	1
Nelson Provincial Museum	1853	1
Nelson Provincial Museum	1854	1
Nelson Provincial Museum	1855	1
Nelson Provincial Museum	1858	1
Nelson Provincial Museum	1952	1
Nelson Provincial Museum	1957	1
Nelson Provincial Museum	1958	1
Nelson Provincial Museum	1959	1
Nelson Provincial Museum	1972	1
Nelson Provincial Museum	1973	1
Nelson Provincial Museum	1982	1
Nelson Provincial Museum	1986	1
Nelson Provincial Museum	1987	1
Nelson Provincial Museum	1999	1
Nelson Provincial Museum	2014	1
Nelson Provincial Museum	2015	1
Upper Hutt City Library	1955	3551
Upper Hutt City Library	1952	3350
Upper Hutt City Library	1956	3307
Upper Hutt City Library	1958	3234
Upper Hutt City Library	1959	3189
Upper Hutt City Library	1954	3110
Upper Hutt City Library	1953	3107
Upper Hutt City Library	1957	3073
